,Adf,Correlation,Dependent,End_Date,Err_Ratio,Independent,Intercept,Res_errorSD,Slope,Start_Date
0,0.06715444068723755,0.9098354561321786,TVSMOTORS,06/14/2021,0.35777562056426737,ESCORTS,102.05368693496102,25.543246624916065,0.1579672972861431,1/1/2021
1,0.10429252271014255,0.9098354561321785,ESCORTS,06/14/2021,0.43055127191285886,TVSMOTORS,-196.94420443985007,147.12001688539286,5.2403286721793165,1/1/2021
